name,id,smiles,atc,atc_name_1,atc_name_2,atc_name_3,atc_name_4,AMES,BBB_Martins,Bioavailability_Ma,CYP1A2_Veith,CYP2C19_Veith,CYP2C9_Substrate_CarbonMangels,CYP2C9_Veith,CYP2D6_Substrate_CarbonMangels,CYP2D6_Veith,CYP3A4_Substrate_CarbonMangels,CYP3A4_Veith,Carcinogens_Lagunin,ClinTox,DILI,HIA_Hou,NR-AR-LBD,NR-AR,NR-AhR,NR-Aromatase,NR-ER-LBD,NR-ER,NR-PPAR-gamma,PAMPA_NCATS,Pgp_Broccatelli,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53,Skin_Reaction,hERG,Caco2_Wang,Clearance_Hepatocyte_AZ,Clearance_Microsome_AZ,Half_Life_Obach,HydrationFreeEnergy_FreeSolv,LD50_Zhu,Lipophilicity_AstraZeneca,PPBR_AZ,Solubility_AqSolDB,VDss_Lombardo,molecular_weight,logP,hydrogen_bond_acceptors,hydrogen_bond_donors,Lipinski,QED,stereo_centers,tpsa
Drostanolone propionate,DB14655;DBSALT001342,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)[C@H](C)C[C@]4(C)[C@H]3CC[C@]12C,,,,,,0.0708358366042375,0.6895670592784882,0.8590039253234864,0.0364177417010068,0.1116289608180522,0.1773564919829368,0.0820413041859865,0.2327099088579416,0.0156412963755428,0.7752076625823975,0.0450430968776345,0.0228496126685058,0.023691777465865,0.0975908659398555,0.9995117068290712,0.6725796103477478,0.8099002718925477,0.0060742064029909,0.0523176465183496,0.6085106730461121,0.7680930733680725,0.012757601449266,0.9939423322677612,0.647751373052597,0.3381717234849929,0.0094712331891059,0.0233410341199487,0.1474812060594558,0.0640613852068781,0.3422977205365896,0.3724209040403366,-4.560893645853104,126.50463931658246,59.06394679638954,-3.872949959310741,-2.262510558039055,2.0190599436943057,4.154799045731195,95.77848353548016,-5.164853317208857,-4.351664914670277,360.5380000000002,5.166000000000006,3,0,3.0,0.6384037243072085,8,43.370000000000005
Drotaverine,DB06751,CCOc1ccc(/C=C2\NCCc3cc(OCC)c(OCC)cc32)cc1OCC,A03AD,ALIMENTARY TRACT AND METABOLISM,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,DRUGS FOR FUNCTIONAL GASTROINTESTINAL DISORDERS,Papaverine and derivatives,0.0991881072521209,0.6656824827194214,0.8276881694793701,0.4046199083328247,0.4754830837249756,0.1802311144769191,0.2445147469639778,0.4720594942569732,0.0905207231640815,0.8504052281379699,0.4470215141773224,0.2461028695106506,0.0326825917698442,0.809864616394043,0.9953529000282288,0.0060042695142328,0.0168045066297054,0.639253455400467,0.1020469725131988,0.010999916633591,0.0407849047333002,0.023704070970416,0.8843848228454589,0.833233118057251,0.5104264557361603,0.0376654032617807,0.2533827662467957,0.2913311287760735,0.1309315368533134,0.3727242678403854,0.7433564066886902,-4.836672420128051,44.69006624075253,47.88789756833289,45.209640567591,-5.010544613138848,2.561924521043166,3.688292069748801,92.56446149366954,-5.806588880479923,14.552490624652274,397.51500000000016,4.925200000000005,5,1,4.0,0.650440010500271,0,48.95
Droxidopa,DB06262,N[C@H](C(=O)O)[C@H](O)c1ccc(O)c(O)c1,C01CA,CARDIOVASCULAR SYSTEM,CARDIAC THERAPY,CARDIAC STIMULANTS EXCL. CARDIAC GLYCOSIDES,Adrenergic and dopaminergic agents,0.178656031191349,0.1738422438502311,0.5981154978275299,0.0193109031766653,0.0099395741242915,0.2036029495298862,0.0124422040302306,0.067613791488111,0.011492240591906,0.1279537931084632,0.0097561133559793,0.161295473575592,0.1080281961709261,0.0811448346823453,0.9709880113601684,0.0155991758918389,0.0905544847249984,0.1154731016606092,0.0030752551043406,0.0156591125763952,0.0256157435476779,0.0028001502971164,0.0189276173012331,0.0049046078580431,0.0343085261061787,0.0019975986564531,0.0062436862150207,0.0075709367636591,0.0081323421793058,0.4263635039329528,0.0135683429427444,-6.544102939387095,27.78288200734314,-32.24515839007054,7.228818572223768,-17.471925075746874,1.617994709611749,-1.2250493073044422,44.9520440376665,-0.9695282487625756,4.960210414317308,213.189,-0.4569000000000002,5,5,4.0,0.4327608427584737,2,124.01000000000002
Duloxetine,DB00476,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,N06AX,NERVOUS SYSTEM,PSYCHOANALEPTICS,ANTIDEPRESSANTS,Other antidepressants,0.6661070108413696,0.967772889137268,0.8365504264831543,0.9840107560157776,0.7091837525367737,0.4889931321144104,0.2011753782629966,0.8370667219161987,0.9540872931480407,0.7045756340026855,0.6819494724273681,0.1772752806544303,0.4554113626480102,0.6474384486675262,0.9997604608535766,0.0175114532932639,0.0278916575014591,0.6257770776748657,0.2516541987657547,0.0576845206320285,0.2753095597028732,0.0555368036031723,0.9301429748535156,0.6122504532337188,0.3004504084587097,0.1021392405033111,0.1659187629818916,0.2883839458227157,0.1307474926114082,0.5111804664134979,0.8990492105484009,-4.900388791149617,108.20480111355694,40.38339189342198,35.78298716250178,-8.257000172570827,3.013756081819441,2.2318704831637426,88.08170949165726,-4.198131854301139,-4.78863636049407,297.423,4.630900000000003,3,1,4.0,0.7159243797705693,1,21.26
Dutasteride,DB01126,C[C@]12C=CC(=O)N[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C(=O)Nc3cc(C(F)(F)F)ccc3C(F)(F)F)CC[C@@H]12,G04CA;G04CB,GENITO URINARY SYSTEM AND SEX HORMONES,UROLOGICALS,DRUGS USED IN BENIGN PROSTATIC HYPERTROPHY,Alpha-adrenoreceptor antagonists;Testosterone-5-alpha reductase inhibitors,0.1039528250694274,0.8381004452705383,0.7176596701145173,0.0222643680870532,0.0658247304614633,0.033464513765648,0.0199644189560785,0.0512947838753461,0.0288139514625072,0.7645430564880371,0.3916025459766388,0.309083698131144,0.0574554856866598,0.288465005159378,0.9946600556373596,0.5043831050395966,0.6211946904659271,0.007764397887513,0.1272212155163288,0.0899639926850795,0.3531575232744217,0.0252641077153384,0.810892391204834,0.59739248752594,0.4950830936431885,0.0321426460519433,0.0424966985359787,0.6951484501361846,0.4371403217315673,0.1355191767215728,0.7052069902420044,-4.887513348608571,29.004822337244853,40.23541553218408,65.92463481907855,-4.143316080933339,4.875429455795522,4.435051874031882,104.8281029977776,-6.611814232600102,5.451387710754871,528.537,6.576100000000006,2,2,2.0,0.4265424696021493,7,58.2
Duvelisib,DB11952,C[C@H](Nc1ncnc2[nH]cnc12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1,L01EM,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ANTINEOPLASTIC AGENTS,PROTEIN KINASE INHIBITORS,Phosphatidylinositol-3-kinase (Pi3K) inhibitors,0.3771234273910522,0.5740750670433045,0.8855215549468994,0.585137403011322,0.6754764795303345,0.3659333497285842,0.658167839050293,0.1667230561375618,0.2608749628067016,0.6096324563026428,0.7539483189582825,0.3761501014232635,0.5931861340999603,0.9567283391952516,0.9985547065734864,0.0158143036067485,0.0198763501830399,0.5836932003498078,0.4502035528421402,0.0368937145918607,0.0992658779025077,0.1541996508836746,0.875104796886444,0.7851384282112122,0.6102372288703919,0.1209357000887394,0.1127262167632579,0.3882158696651459,0.2450656116008758,0.3223357558250427,0.8864465236663819,-5.347954353668899,34.94246321270104,22.50744891513195,61.924443132374165,-12.54817383980333,2.483120063582572,3.03109165823832,100.2715317348562,-5.278169304396777,13.17356914981806,416.8720000000002,4.483500000000002,6,2,4.0,0.4505068915844373,1,88.49000000000001
Dyclonine,DB00645,CCCCOc1ccc(C(=O)CCN2CCCCC2)cc1,N01BX;R02AD,NERVOUS SYSTEM;RESPIRATORY SYSTEM,ANESTHETICS;THROAT PREPARATIONS,"ANESTHETICS, LOCAL;THROAT PREPARATIONS","Anesthetics, local;Other local anesthetics",0.1707606375217437,0.9533697962760924,0.7287199854850769,0.5930507779121399,0.1599798008799552,0.0841285169124603,0.0484806310385465,0.912782621383667,0.8897122383117676,0.4791085302829742,0.0311238575726747,0.0585323855280876,0.3663272276520729,0.0844446122646331,0.9970534801483154,0.0237478304654359,0.0287537585943937,0.0776552751660347,0.0482542734593153,0.0152038339525461,0.270495256781578,0.0047470194287598,0.9601681947708128,0.7815633058547974,0.4395108222961426,0.0297800531610846,0.0436257530003786,0.0300758408382534,0.0158251298591494,0.8116408944129944,0.9012730717658995,-4.462875017653178,92.91421165921729,28.673668270042555,-2.355454094464974,-5.596313029363773,2.633057125615512,2.4868552994524147,71.7836311705468,-2.805627465254633,7.271567788408592,289.4189999999999,3.924200000000004,3,0,4.0,0.5363384776583598,0,29.54
Dydrogesterone,DB00378,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C,G03DB;G03FA;G03FB,GENITO URINARY SYSTEM AND SEX HORMONES,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,PROGESTOGENS;PROGESTOGENS AND ESTROGENS IN COMBINATION,"Pregnadien derivatives;Progestogens and estrogens, fixed combinations;Progestogens and estrogens, sequential preparations",0.0212036103010177,0.940762996673584,0.8827362298965454,0.0248439811170101,0.4187377095222473,0.2295131109654903,0.0673477785661816,0.1199919290840625,0.0100839879363775,0.7928417086601257,0.0772435162216425,0.0400692256982438,0.0286885789595544,0.2119531422853469,0.9998994946479798,0.3987046301364899,0.7595824956893921,0.0084375104284845,0.071416038274765,0.1662440747022628,0.584457391500473,0.0051634976698551,0.9944279432296752,0.4381154328584671,0.6733268737792969,0.0043064408237114,0.0307204646989703,0.0748902503401041,0.0093143245670944,0.3692112743854522,0.143119703605771,-4.638729174376536,84.16120234952822,18.283688941396115,-17.571798334206154,-4.1087699909902815,2.52135022862854,3.565101494483681,88.82148389667196,-4.667948623889193,-0.7573795513688235,312.4530000000001,4.499500000000004,2,0,4.0,0.7141681268421904,6,34.14
Dyphylline,DB00651,Cn1c(=O)c2c(ncn2CC(O)CO)n(C)c1=O,R03DA;R03DB,RESPIRATORY SYSTEM,DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,Xanthines;Xanthines and adrenergics,0.2014907136559486,0.7150101065635681,0.829566478729248,0.0040329257724806,0.0006015688028128,0.2308066844940185,0.0011085845617344,0.0331740584224462,0.0004110024456167,0.1247731253504753,0.0004250988786225,0.1047837920486927,0.0900070488452911,0.6817328274250031,0.9958014607429504,0.0048984264838509,0.0076156287454068,0.0041006479295901,0.0009660211071604,0.0007859013479901,0.0090556112583726,0.0005015930655645,0.1130851596593856,0.0584985978901386,0.007960508367978,0.0005146986310137,0.002712402306497,0.0002693657843337,0.0016000415489543,0.4333422839641571,0.0363099966198205,-4.98065886697368,-2.171264885167973,-6.714490689352648,4.532588759738337,-18.47685816831448,2.2050081425692145,-1.161789836273223,24.432583734546057,-0.4523979116139151,0.7772995368138303,254.246,-2.213099999999999,8,2,4.0,0.6460832424087162,1,102.28
Ebastine,DB11742,CC(C)(C)c1ccc(C(=O)CCCN2CCC(OC(c3ccccc3)c3ccccc3)CC2)cc1,R06AX,RESPIRATORY SYSTEM,ANTIHISTAMINES FOR SYSTEMIC USE,ANTIHISTAMINES FOR SYSTEMIC USE,Other antihistamines for systemic use,0.0522542890161275,0.8516077876091004,0.6018128454685211,0.027282210253179,0.1254277534782886,0.1039261393249035,0.0888232082128524,0.4156340181827545,0.7491853356361389,0.7243834733963013,0.1447137661278247,0.1110413540154695,0.1875095257535576,0.0913612477481365,0.9970039248466492,0.0099021246656775,0.0023715563351288,0.0334031658247113,0.0414090141654014,0.0159678159281611,0.0729706145823001,0.00564826275222,0.9203332781791688,0.9949621558189392,0.4689531743526459,0.0018076532054692,0.1691270992159843,0.1195183739066124,0.006875957082957,0.6481220245361328,0.9651394844055176,-5.050047401847175,82.71002577664251,52.008922338500966,43.72333883259712,-5.731741892332044,2.6451911615997084,4.4239048130350245,104.03422885906949,-5.112699312097431,3.450107796896996,469.6690000000001,7.217600000000008,3,0,3.0,0.3099410050419452,0,29.540000000000003
Ecamsule,DB09534,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2=Cc1ccc(C=C2C(=O)C3(CS(=O)(=O)O)CCC2C3(C)C)cc1,,,,,,0.3160768508911132,0.8727654814720154,0.7441232562065124,0.009257018007338,0.2775082409381866,0.1367948204278946,0.1961840212345123,0.0259421159513294,0.0354345541447401,0.7539271116256714,0.4679104089736938,0.7119618892669678,0.2390666395425796,0.7600899577140808,0.9910901427268982,0.0640266252681613,0.1039580851793289,0.0228115696460008,0.189370234310627,0.0421340626664459,0.1204361274838447,0.0604452647268772,0.7981645345687867,0.527956610918045,0.6844054102897644,0.0399601504206657,0.1160635933279991,0.7677749276161194,0.1658683866262436,0.4571557968854904,0.3190592050552368,-4.890412467042497,32.59606159178713,15.610621129025688,204.9506082664997,-6.691146679002129,4.318481025325147,1.925256333075079,92.44554367701772,-1.8915619655827856,-0.2401964144622677,562.7060000000004,4.239600000000003,6,2,3.0,0.3871750646343355,4,142.87999999999997
Echothiophate,DB01057,CCOP(=O)(OCC)SCC[N+](C)(C)C,S01EB,SENSORY ORGANS,OPHTHALMOLOGICALS,ANTIGLAUCOMA PREPARATIONS AND MIOTICS,Parasympathomimetics,0.0454313030466437,0.9364306807518006,0.6711685121059418,0.0001290788763981,0.0010784894591779,0.1949094593524933,4.399870786073734e-05,0.5798624157905579,0.0006574382161488,0.7262553334236145,2.782110605039634e-05,0.135959137789905,0.0006808688296587,0.0051938768883701,0.1528027065098285,0.0001555159076133,0.0011868605826748,0.0004202141572022,0.0010412923758849,0.0091398705728352,0.1109077453613281,4.063632578095166e-05,0.9324106693267822,0.0015627194283297,0.0157375753857195,9.669260339251196e-06,0.0001166476037724,0.0026737286621937,5.708820497147826e-05,0.9793730735778808,0.47252779006958,-4.485715177054802,16.270984575065164,2.749128814115869,-49.54255554480186,-7.276230883183,4.703695820575192,1.0936911505751272,16.748234243480695,0.0454687944895646,-6.568327131110171,256.328,2.6069000000000004,4,0,4.0,0.4937890995003399,0,35.53
Econazole,DB01127,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,D01AC;G01AF,DERMATOLOGICALS;GENITO URINARY SYSTEM AND SEX HORMONES,ANTIFUNGALS FOR DERMATOLOGICAL USE;GYNECOLOGICAL ANTIINFECTIVES AND ANTISEPTICS,"ANTIFUNGALS FOR TOPICAL USE;ANTIINFECTIVES AND ANTISEPTICS, EXCL. COMBINATIONS WITH CORTICOSTEROIDS",Imidazole and triazole derivatives;Imidazole derivatives,0.1414356127381325,0.5903881072998047,0.7675574421882629,0.989967429637909,0.9989560723304748,0.0358945731073617,0.9942888259887696,0.0211960826069116,0.9852220058441162,0.3268057763576507,0.9940495133399964,0.0352874536067247,0.0450757278129458,0.4869678527116775,0.9999969959259032,0.0019394268165342,0.0030073718284256,0.5830138862133026,0.952967882156372,0.046308659389615,0.1192733854055404,0.0252308640629053,0.9575619578361512,0.5634979009628296,0.6653759956359864,0.0046108421171084,0.7168734788894653,0.7596268773078918,0.0400476597249507,0.7313168168067932,0.9366562604904176,-4.959742873469509,80.30869109268357,24.60656565906424,37.271742502721615,-6.707123458504232,2.630557675800403,3.256937155501016,91.0273878761141,-5.176091760263726,7.7247261868237,381.69000000000005,5.801400000000003,3,0,3.0,0.5391871956552778,1,27.05
Edaravone,DB12243,CC1=NN(c2ccccc2)C(=O)C1,N07XX,NERVOUS SYSTEM,OTHER NERVOUS SYSTEM DRUGS,OTHER NERVOUS SYSTEM DRUGS,Other nervous system drugs,0.0588920399546623,0.9930749654769896,0.8787181854248047,0.7707927048206329,0.295811864733696,0.4201596140861511,0.1317050330340862,0.1106011129915714,0.004007065296173,0.5163668870925904,0.0035090700839646,0.1923107385635376,0.0064097936963662,0.7580230593681335,0.9999776363372804,0.0025251142913475,0.0385887674987316,0.3106504999101162,0.0388752425089478,0.0029819507850334,0.1338025569915771,0.0129372510593384,0.98296959400177,0.0123191061429679,0.0507282428443431,0.0096431179903447,0.0259307282045483,0.2202406503260135,0.012388109229505,0.8088605642318726,0.1124686691910028,-4.138342206446586,13.771922577632791,21.899637441640795,-5.778098360374689,-8.439053561271106,2.046234354273695,0.6750052419671977,47.27949834924592,-1.9039018810902744,3.63289568941587,174.20299999999995,1.7992,2,0,4.0,0.6385441833835214,0,32.67
Edetate calcium disodium anhydrous,DB14598;DBSALT000837,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Ca+2].[Na+].[Na+],,,,,,0.175804154574871,0.688278329372406,0.4931575760245323,0.000519441653887,0.0807200782001018,0.1601161895319819,0.0188987990841269,0.017670285096392,0.0039866919906671,0.1031687954440712,0.0001955038654273,0.1041542842984199,0.1116494846064597,0.2455999709665775,0.0490507985465228,0.0174824561458081,0.0038504602096509,0.0005764116096543,0.0001082245446468,0.0059883066045586,0.0395659260451793,0.0085594068921636,0.0348470982396975,0.0006049683819583,0.1147076781839132,0.0475149721838533,0.007438635919243,0.000163790486431,0.0233313147444278,0.8422628998756408,0.0144782690214924,-5.733892922665103,0.2439794526575276,-4.377595993656104,-18.80927331557365,-12.815896956649375,2.353518483440686,-2.120646162244796,34.05534572522241,-0.2137872424431917,-0.7386119996614229,374.27,-13.782800000000009,10,0,4.0,0.3166797913329394,0,167.0
Edetate disodium anhydrous,DB14600;DBSALT000838,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O.[Na+].[Na+],,,,,,0.128541799262166,0.5055166721343994,0.4418326318264007,0.000554284491227,0.0759607972577214,0.1690765919163823,0.0241202381439507,0.0163411045214161,0.006684130589565,0.0663510123267769,0.0002943304031987,0.1052907545119524,0.1828681658022105,0.1506194883957505,0.030704079195857,0.0131020182045176,0.0050098737701773,0.0008986517394077,9.153867822533356e-05,0.0085959569085389,0.0474456440657377,0.0070333010167814,0.0074824947048909,0.0004617661688826,0.0891074806451797,0.0353567710495553,0.0060238768346607,0.0001834129043345,0.0187352582346648,0.8092386484146118,0.012512445426546,-5.9912640966578765,-5.944131810775563,-12.87022373182332,-18.967645771350387,-13.748054251715672,2.3200397772851216,-2.2762523144662863,33.47841353236208,-0.1581235310498452,0.4533275583406658,336.208,-10.732600000000009,8,2,4.0,0.3464484652222726,0,161.34
Edetic acid,DB00974,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CC(=O)O,,,,,,0.0676784674637019,0.4966470897197723,0.4281384140253067,0.0016912924824282,0.0911022134125232,0.1694968936964869,0.0465094717219471,0.0173192083020694,0.0074411690293345,0.0650593371130526,0.0003637251746567,0.1299997292459011,0.2203493537381291,0.1385581918060779,0.0663822224363684,0.0074640598380938,0.0051345547195523,0.0012040746223647,5.7750468658923634e-05,0.0072823747410438,0.0318897780030965,0.007622330597951,0.0082011714228428,0.0005420667526777,0.1309766985476017,0.0242452949772996,0.0062359001953154,0.0003319440584164,0.0224556434899568,0.7752068758010864,0.0103968927403911,-5.839497886997167,5.394154857842869,-4.527510010583158,-12.978711832422002,-13.23977154926106,2.27381949281584,-1.8381958261958549,43.838294071159055,-1.3967902460862374,2.5292125123499813,292.244,-2.071199999999996,6,4,4.0,0.333294737123963,0,155.68
Edotreotide gallium Ga-68,DB15494,C[C@@H](O)[C@@H]1NC(=O)[C@H](CCCCN)NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@@H](NC(=O)[C@@H](Cc2ccccc2)NC(=O)CN2CCN(CC(=O)[O-])CCN(CC(=O)[O-])CCN(CC(=O)[O-])CC2)CSSC[C@@H](C(=O)N[C@H](CO)[C@@H](C)O)NC1=O.[68Ga+3],V09IX,VARIOUS,DIAGNOSTIC RADIOPHARMACEUTICALS,TUMOUR DETECTION,Other diagnostic radiopharmaceuticals for tumour detection,0.2790452927350998,0.0698057822883129,0.2895250529050827,0.0074920025130268,0.0325791024602949,0.0802973765879869,0.0136772189754992,0.0862447701394557,0.0248786737560294,0.6254993736743927,0.0659276876598596,0.0552462456747889,0.3010766297578812,0.3692289710044861,0.0929065596312284,0.0513501796871423,0.1457552015781402,0.0400803066790103,0.0115602169185876,0.0575550239533185,0.1014643833041191,0.0222404053434729,0.0212538992986083,0.041179808974266,0.089476266875863,0.0826402228325605,0.0166458489838987,0.0182029955089092,0.0840250015258789,0.1432514190673828,0.4853746175765991,-7.340015669806597,14.350648898116528,35.05325903951187,23.660244244665,-16.545646768816717,2.858004310277162,-0.4991361469929092,77.55466766299314,-2.7158144737758896,-7.76909646544928,1486.5689801,-7.851800000000015,25,14,1.0,0.0157721669467521,10,488.88
Edoxaban,DB09075,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)C(=O)Nc3ccc(Cl)cn3)sc2C1,B01AF,BLOOD AND BLOOD FORMING ORGANS,ANTITHROMBOTIC AGENTS,ANTITHROMBOTIC AGENTS,Direct factor Xa inhibitors,0.4585889995098114,0.5461211681365967,0.7593008399009704,0.0229500927962362,0.0827559616416692,0.1935699597001075,0.0537401301786303,0.0782225586473941,0.1240951515734195,0.7363948225975037,0.6890845775604248,0.1549352057278156,0.5064257502555847,0.8566107273101806,0.9784027099609376,0.0199224462732672,0.0259318742901086,0.0984704613685607,0.0400309849530458,0.0193896889686584,0.0823795113712549,0.0138777508866041,0.7051440238952636,0.3644884288311004,0.2682145237922668,0.1019728749990463,0.0485197758302092,0.2032256245613098,0.1415220886468887,0.2004777088761329,0.4713279008865356,-5.188369794300135,30.382555017404627,25.783325006974543,51.16491135085603,-12.67082867668457,3.252424419211201,2.239572838940441,68.25751054451986,-3.139539038558837,10.07276920401572,548.0690000000001,1.2896000000000014,8,3,3.0,0.4796796282412841,3,136.63
Edoxudine,DB13421,CCc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,D06BB,DERMATOLOGICALS,ANTIBIOTICS AND CHEMOTHERAPEUTICS FOR DERMATOLOGICAL USE,CHEMOTHERAPEUTICS FOR TOPICAL USE,Antivirals,0.6504437267780304,0.4994471192359924,0.8337440490722656,0.001670716117951,0.0020567514118738,0.1179127193987369,0.0012950274031027,0.0183563377242535,0.0002226111706477,0.0931560583412647,6.544175848830492e-05,0.0995487533509731,0.1426482900977134,0.8229526877403259,0.9418206810951232,0.0071423608809709,0.0154504550620913,0.002247599104885,0.0081073811976239,0.0117374473717063,0.121844682097435,0.0029171607588068,0.0610263308510184,0.0068514581071212,0.0227994886226952,0.0038620426319539,0.0117295787204056,0.0125241699744947,0.226331240311265,0.5047412157058716,0.02367250835523,-5.11662157279013,19.768849664041284,-26.421649480800472,-6.6261749882878975,-20.70761642680254,1.938635415388392,-1.8572307501849632,34.97211262906516,-0.8904791327546973,-2.595680178078563,256.258,-1.2602999999999993,6,3,4.0,0.6258377504628361,3,104.54999999999998
Edrophonium,DB01010,CC[N+](C)(C)c1cccc(O)c1,V04CX,VARIOUS,DIAGNOSTIC AGENTS,OTHER DIAGNOSTIC AGENTS,Other diagnostic agents,0.0083712660358287,0.3688337117433548,0.0773719456046819,0.085818924754858,0.0016802142432425,0.241967037320137,0.0009041780911502,0.6756205320358276,0.0458915169350802,0.4631595849990845,0.0013242462766356,0.10807471643202,5.956816886083516e-05,0.0106290542404167,0.1119744177907705,0.0011275887169176,0.0110323298256844,0.0049427371239289,0.0095250507351011,0.0203236130066216,0.08793716263026,0.0001104798216374,0.4702215313911438,0.0041344640194438,0.1482807010412216,0.0004740870430396,0.0021939199999906,0.0900416769087314,0.007514116319362,0.9164705038070678,0.2530284538865089,-4.79314926704534,88.01174203452248,40.46015567959388,-7.135225808951989,-9.02153036828977,2.861920678310746,0.1282448988300247,26.89480309226882,-0.8942742281573972,-3.317609354738642,166.24399999999997,1.9790000000000003,1,1,4.0,0.6659702056085907,0,20.23
Efavirenz,DB00625;DB07709,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1,J05AG;J05AR,ANTIINFECTIVES FOR SYSTEMIC USE,ANTIVIRALS FOR SYSTEMIC USE,DIRECT ACTING ANTIVIRALS,"Antivirals for treatment of HIV infections, combinations;Non-nucleoside reverse transcriptase inhibitors",0.3406403705477714,0.8973762631416321,0.8401663184165955,0.819893229007721,0.8539839148521423,0.1921882852911949,0.7068509817123413,0.0322802914306521,0.0946702144108712,0.8089140295982361,0.5916225790977478,0.5935621082782745,0.0330364098772406,0.9291872143745422,0.999983835220337,0.0205344365444034,0.0115813847165554,0.2035158097743988,0.6080670237541199,0.1343165904283523,0.3901778399944305,0.2646276175975799,0.949884343147278,0.1396433778107166,0.8880551815032959,0.1621763028204441,0.6691900491714478,0.9790767073631288,0.8293065786361694,0.8990981698036193,0.283362489938736,-4.125675397097863,12.130623907079682,7.267498080902362,18.086967599217093,-6.623529532287636,2.545481711486027,3.584092047663784,96.61747061094664,-4.910909401225067,-5.929713916105047,315.67799999999994,4.073100000000001,2,1,4.0,0.7328090954055055,1,38.33
Efinaconazole,DB09040,C=C1CCN([C@H](C)[C@](O)(Cn2cncn2)c2ccc(F)cc2F)CC1,D01AC,DERMATOLOGICALS,ANTIFUNGALS FOR DERMATOLOGICAL USE,ANTIFUNGALS FOR TOPICAL USE,Imidazole and triazole derivatives,0.1183358162641525,0.945674192905426,0.869456946849823,0.0253388757351785,0.3307588458061218,0.0812014937400817,0.2779709562659264,0.2125826045870781,0.6182830631732941,0.4464927017688751,0.8792356491088867,0.0872696323320269,0.8441571831703186,0.1003476031124591,0.9999742031097412,0.0033564545679837,0.0091882835142314,0.0314203042536973,0.1455347836017608,0.0061862639151513,0.0282911108806729,0.0003380486086825,0.9198096752166748,0.1509537875652313,0.071855291724205,0.0002956524811452,0.0041202026419341,0.0023373039701255,0.0007044532510917,0.4891777604818344,0.8592153429985047,-4.725803829083197,39.013955394197225,4.565981625841814,-0.1453717979725439,-11.081015632898335,2.9477072792329126,1.2480253647703567,37.343497439801375,-2.446597515093037,-2.245354164504984,348.3970000000001,2.4846000000000004,5,1,4.0,0.8437713718747005,2,54.18
Eflornithine,DB06243,NCCCC(N)(C(=O)O)C(F)F,D11AX;P01CX,"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS;DERMATOLOGICALS",ANTIPROTOZOALS;OTHER DERMATOLOGICAL PREPARATIONS,AGENTS AGAINST LEISHMANIASIS AND TRYPANOSOMIASIS;OTHER DERMATOLOGICAL PREPARATIONS,Other agents against leishmaniasis and trypanosomiasis;Other dermatologicals,0.7583468139171601,0.934558367729187,0.9710601568222046,0.0002965206269436,0.0024175855651265,0.2671468898653984,0.0021735297981649,0.0380327828228473,0.0048727811343269,0.2134306982159614,0.0004648336762329,0.7513822257518769,0.2643611147999763,0.0502356499433517,0.9961674571037292,0.0027516984118847,0.0058582297526299,0.0009901718702167,0.0010031823811004,0.0014935889223124,0.0097948058973997,0.0017931971451616,0.1613908103667199,0.0002446047474222,0.0059106908971443,0.0005890443455427,0.0006480385112809,3.10102419462055e-05,0.0003978397900937,0.6369302213191986,0.0148201373405754,-5.729507900225622,11.362639309406235,-27.816836271101742,-31.70385482644861,-11.265257844090192,2.65474034127762,-2.6828483147198456,19.58762561772596,0.0197740391219658,7.553281439531458,182.17,-0.2274999999999994,3,3,4.0,0.5476125873309401,1,89.34
